Time,Sequence,Ownship_ID,Target_ID,Mode,UF,Range,Azimuth,Elevation
12406,12406,TARGET_1,TARGET_4,MODE_S,UF11,164.10379147966083,-125.56754990827085,0.0
12407,12407,TARGET_1,TARGET_4,MODE_S,UF11,164.1005377748653,-125.56836225902263,0.0
12408,12408,TARGET_1,TARGET_4,MODE_S,UF11,164.0962389727443,-125.56986485537102,0.0
12409,12409,TARGET_1,TARGET_4,MODE_S,UF11,164.09275367608404,-125.57116441420112,0.0
12410,12410,TARGET_1,TARGET_4,MODE_S,UF11,164.08868673372945,-125.57218001556745,0.0
12411,12411,TARGET_1,TARGET_4,MODE_S,UF11,164.08496996982996,-125.57396683523822,0.0
12412,12412,TARGET_1,TARGET_4,MODE_S,UF11,164.08090316974733,-125.5749825542426,0.0
12413,12413,TARGET_1,TARGET_4,MODE_S,UF11,164.07799999390534,-125.57656636086992,0.0
12414,12414,TARGET_1,TARGET_4,MODE_S,UF11,164.07393332580287,-125.57758218745417,0.0
12415,12415,TARGET_1,TARGET_4,MODE_S,UF11,164.0696352162703,-125.57908526900312,0.0
12416,12416,TARGET_1,TARGET_4,MODE_S,UF11,164.06696381965506,-125.58018204153406,0.0
12417,12417,TARGET_1,TARGET_4,MODE_S,UF11,164.0620840444251,-125.58140122902222,0.0
12418,12418,TARGET_1,TARGET_4,MODE_S,UF11,164.0583681041598,-125.58318854731276,0.0
12419,12419,TARGET_1,TARGET_4,MODE_S,UF11,164.05430177230951,-125.58420465960451,0.0
12420,12420,TARGET_1,TARGET_4,MODE_S,UF11,164.05139932655254,-125.58578888622776,0.0
12421,12421,TARGET_1,TARGET_4,MODE_S,UF11,164.0473331267534,-125.58680510613881,0.0
12422,12422,TARGET_1,TARGET_4,MODE_S,UF11,164.04303571014532,-125.58830867304619,0.0
12423,12423,TARGET_1,TARGET_4,MODE_S,UF11,164.03955161179883,-125.58960904516256,0.0
12424,12424,TARGET_1,TARGET_4,MODE_S,UF11,164.0346724110485,-125.5908287168119,0.0
12425,12425,TARGET_1,TARGET_4,MODE_S,UF11,164.03177048974388,-125.59241325021215,0.0
12426,12426,TARGET_1,TARGET_4,MODE_S,UF11,164.02770462638316,-125.59342975594026,0.0
12427,12427,TARGET_1,TARGET_4,MODE_S,UF11,164.0248029110232,-125.59501440266642,0.0
12428,12428,TARGET_1,TARGET_4,MODE_S,UF11,164.01992403973367,-125.59623434477868,0.0
12429,12429,TARGET_1,TARGET_4,MODE_S,UF11,164.01644045643718,-125.59753506847699,0.0
12430,12430,TARGET_1,TARGET_4,MODE_S,UF11,164.01214384611887,-125.59903919970465,0.0
12431,12431,TARGET_1,TARGET_4,MODE_S,UF11,164.0086604451119,-125.60034004467981,0.0
12432,12432,TARGET_1,TARGET_4,MODE_S,UF11,164.00517712865044,-125.60164094491307,0.0
12433,12433,TARGET_1,TARGET_4,MODE_S,UF11,164.00088082690286,-125.60314528700556,0.0
12434,12434,TARGET_1,TARGET_4,MODE_S,UF11,163.9968155087165,-125.60416225025057,0.0
12435,12435,TARGET_1,TARGET_4,MODE_S,UF11,163.99251939646516,-125.60566673509737,0.0
12436,12436,TARGET_1,TARGET_4,MODE_S,UF11,163.98903642621968,-125.60696787651321,0.0
12437,12437,TARGET_1,TARGET_4,MODE_S,UF11,163.98474052484272,-125.60847250622923,0.0
12438,12438,TARGET_1,TARGET_4,MODE_S,UF11,163.98125773697427,-125.60977376896048,0.0
12439,12439,TARGET_1,TARGET_4,MODE_S,UF11,163.97637976550158,-125.61099447413662,0.0
12440,12440,TARGET_1,TARGET_4,MODE_S,UF11,163.9726664691405,-125.61278339699994,0.0
12441,12441,TARGET_1,TARGET_4,MODE_S,UF11,163.96860164067996,-125.61380077417992,0.0
12442,12442,TARGET_1,TARGET_4,MODE_S,UF11,163.96488859508915,-125.6155898454562,0.0
12443,12443,TARGET_1,TARGET_4,MODE_S,UF11,163.9608239092497,-125.61660734047224,0.0
12444,12444,TARGET_1,TARGET_4,MODE_S,UF11,163.95734165019874,-125.61790896580517,0.0
12445,12445,TARGET_1,TARGET_4,MODE_S,UF11,163.95223366883417,-125.61961770166552,0.0
12446,12446,TARGET_1,TARGET_4,MODE_S,UF11,163.94875160549407,-125.62091945913554,0.0
12447,12447,TARGET_1,TARGET_4,MODE_S,UF11,163.9446871905278,-125.62193718643508,0.0
12448,12448,TARGET_1,TARGET_4,MODE_S,UF11,163.9409748720557,-125.62372670294425,0.0
12449,12449,TARGET_1,TARGET_4,MODE_S,UF11,163.93609775153243,-125.62494812321036,0.0
12450,12450,TARGET_1,TARGET_4,MODE_S,UF11,163.933198532207,-125.62653421308872,0.0
12451,12451,TARGET_1,TARGET_4,MODE_S,UF11,163.92832158294064,-125.62775577482154,0.0
12452,12452,TARGET_1,TARGET_4,MODE_S,UF11,163.9240272443305,-125.62926150650357,0.0
12453,12453,TARGET_1,TARGET_4,MODE_S,UF11,163.92054580802252,-125.63056369280835,0.0
12454,12454,TARGET_1,TARGET_4,MODE_S,UF11,163.91625168054568,-125.63206956947857,0.0
12455,12455,TARGET_1,TARGET_4,MODE_S,UF11,163.9119576663033,-125.63357552504901,0.0
12456,12456,TARGET_1,TARGET_4,MODE_S,UF11,163.90847651052093,-125.63487789886716,0.0
12457,12457,TARGET_1,TARGET_4,MODE_S,UF11,163.9036000702852,-125.63609989310282,0.0
12458,12458,TARGET_1,TARGET_4,MODE_S,UF11,163.89988901765616,-125.63789017893811,0.0
12459,12459,TARGET_1,TARGET_4,MODE_S,UF11,163.89582546544617,-125.63890863046036,0.0
12460,12460,TARGET_1,TARGET_4,MODE_S,UF11,163.89153196550458,-125.64041495289447,0.0
12461,12461,TARGET_1,TARGET_4,MODE_S,UF11,163.88723857884725,-125.64192135425246,0.0
12462,12462,TARGET_1,TARGET_4,MODE_S,UF11,163.8829453054832,-125.64342783453846,0.0
12463,12463,TARGET_1,TARGET_4,MODE_S,UF11,163.87888203487356,-125.6444465286666,0.0
12464,12464,TARGET_1,TARGET_4,MODE_S,UF11,163.8751717283616,-125.64623727353035,0.0
12465,12465,TARGET_1,TARGET_4,MODE_S,UF11,163.87029598130343,-125.64745985412732,0.0
12466,12466,TARGET_1,TARGET_4,MODE_S,UF11,163.86658594417597,-125.64925076104453,0.0
12467,12467,TARGET_1,TARGET_4,MODE_S,UF11,163.8617103810405,-125.65047349536522,0.0
12468,12468,TARGET_1,TARGET_4,MODE_S,UF11,163.85823032426538,-125.65177662749265,0.0
12469,12469,TARGET_1,TARGET_4,MODE_S,UF11,163.85393779216903,-125.65328363268235,0.0
12470,12470,TARGET_1,TARGET_4,MODE_S,UF11,163.84964537343373,-125.65479071683203,0.0
12471,12471,TARGET_1,TARGET_4,MODE_S,UF11,163.84477014845487,-125.65601374242279,0.0
12472,12472,TARGET_1,TARGET_4,MODE_S,UF11,163.84106087608197,-125.65780512202782,0.0
12473,12473,TARGET_1,TARGET_4,MODE_S,UF11,163.83758129623368,-125.65910857411514,0.0
12474,12474,TARGET_1,TARGET_4,MODE_S,UF11,163.8327063348464,-125.66033181824876,0.0
12475,12475,TARGET_1,TARGET_4,MODE_S,UF11,163.82899744855914,-125.66212342752384,0.0
12476,12476,TARGET_1,TARGET_4,MODE_S,UF11,163.82412267123547,-125.66334682546291,0.0
12477,12477,TARGET_1,TARGET_4,MODE_S,UF11,163.8198310095576,-125.66485444755087,0.0
12478,12478,TARGET_1,TARGET_4,MODE_S,UF11,163.81553946130992,-125.6663621486315,0.0
12479,12479,TARGET_1,TARGET_4,MODE_S,UF11,163.81124802650154,-125.66786992870904,0.0
12480,12480,TARGET_1,TARGET_4,MODE_S,UF11,163.80637360005258,-125.66909363021566,0.0
12481,12481,TARGET_1,TARGET_4,MODE_S,UF11,163.80347787821842,-125.6706817570575,0.0
12482,12482,TARGET_1,TARGET_4,MODE_S,UF11,163.79860362347418,-125.67190560028722,0.0
12483,12483,TARGET_1,TARGET_4,MODE_S,UF11,163.79431260578005,-125.6734136814949,0.0
12484,12484,TARGET_1,TARGET_4,MODE_S,UF11,163.78979255435914,-125.67541001419359,0.0
12485,12485,TARGET_1,TARGET_4,MODE_S,UF11,163.78491858837307,-125.67663410039174,0.0
12486,12486,TARGET_1,TARGET_4,MODE_S,UF11,163.78062792650414,-125.67814243148923,0.0
12487,12487,TARGET_1,TARGET_4,MODE_S,UF11,163.77633737814512,-125.67965084161715,0.0
12488,12488,TARGET_1,TARGET_4,MODE_S,UF11,163.77204694330467,-125.68115933077954,0.0
12489,12489,TARGET_1,TARGET_4,MODE_S,UF11,163.76717332847872,-125.68238372071929,0.0
12490,12490,TARGET_1,TARGET_4,MODE_S,UF11,163.76346641421586,-125.68417654622431,0.0
12491,12491,TARGET_1,TARGET_4,MODE_S,UF11,163.7585929836966,-125.68540109011181,0.0
12492,12492,TARGET_1,TARGET_4,MODE_S,UF11,163.75430298163158,-125.68690989338334,0.0
12493,12493,TARGET_1,TARGET_4,MODE_S,UF11,163.75059647219612,-125.68870296225323,0.0
12494,12494,TARGET_1,TARGET_4,MODE_S,UF11,163.74572331819843,-125.68992773709752,0.0
12495,12495,TARGET_1,TARGET_4,MODE_S,UF11,163.74143365684813,-125.69143677754845,0.0
12496,12496,TARGET_1,TARGET_4,MODE_S,UF11,163.73714410908724,-125.69294589706736,0.0
12497,12497,TARGET_1,TARGET_4,MODE_S,UF11,163.73285467492465,-125.69445509565847,0.0
12498,12498,TARGET_1,TARGET_4,MODE_S,UF11,163.72856535436935,-125.69596437332581,0.0
12499,12499,TARGET_1,TARGET_4,MODE_S,UF11,163.72427614743026,-125.69747373007355,0.0
12500,12500,TARGET_1,TARGET_4,MODE_S,UF11,163.71998705411627,-125.69898316590584,0.0
12501,12501,TARGET_1,TARGET_4,MODE_S,UF11,163.71511452825604,-125.70020847572238,0.0
12502,12502,TARGET_1,TARGET_4,MODE_S,UF11,163.71059714630573,-125.7022065137544,0.0
12503,12503,TARGET_1,TARGET_4,MODE_S,UF11,163.70572481742963,-125.70343198978968,0.0
12504,12504,TARGET_1,TARGET_4,MODE_S,UF11,163.70143617268604,-125.7049417527779,0.0
12505,12505,TARGET_1,TARGET_4,MODE_S,UF11,163.69773127627641,-125.70673580891315,0.0
12506,12506,TARGET_1,TARGET_4,MODE_S,UF11,163.6928592242191,-125.70796151607784,0.0
12507,12507,TARGET_1,TARGET_4,MODE_S,UF11,163.68775893450308,-125.70967582086142,0.0
12508,12508,TARGET_1,TARGET_4,MODE_S,UF11,163.6834707598785,-125.71118591314358,0.0
12509,12509,TARGET_1,TARGET_4,MODE_S,UF11,163.67918269896143,-125.71269608454946,0.0
12510,12510,TARGET_1,TARGET_4,MODE_S,UF11,163.67489475176086,-125.7142063350832,0.0
12511,12511,TARGET_1,TARGET_4,MODE_S,UF11,163.66921123106815,-125.71563679282332,0.0
12512,12512,TARGET_1,TARGET_4,MODE_S,UF11,163.66631919854493,-125.71722707355067,0.0
12513,12513,TARGET_1,TARGET_4,MODE_S,UF11,163.66121970094198,-125.718941945056,0.0
12514,12514,TARGET_1,TARGET_4,MODE_S,UF11,163.65634839504395,-125.72016828902107,0.0
12515,12515,TARGET_1,TARGET_4,MODE_S,UF11,163.65264486099815,-125.72196318407431,0.0
12516,12516,TARGET_1,TARGET_4,MODE_S,UF11,163.6469618935836,-125.72339410568614,0.0
12517,12517,TARGET_1,TARGET_4,MODE_S,UF11,163.64267475203405,-125.72490493387555,0.0
12518,12518,TARGET_1,TARGET_4,MODE_S,UF11,163.63757591091354,-125.72662029241654,0.0
12519,12519,TARGET_1,TARGET_4,MODE_S,UF11,163.63328901235226,-125.72813129178842,0.0
12520,12520,TARGET_1,TARGET_4,MODE_S,UF11,163.62900222760024,-125.72964237033229,0.0
12521,12521,TARGET_1,TARGET_4,MODE_S,UF11,163.62413157599948,-125.73086927430548,0.0
12522,12522,TARGET_1,TARGET_4,MODE_S,UF11,163.61961724988848,-125.7328692695847,0.0
12523,12523,TARGET_1,TARGET_4,MODE_S,UF11,163.61533082202288,-125.73438059852491,0.0
12524,12524,TARGET_1,TARGET_4,MODE_S,UF11,163.60964874053118,-125.73581227776377,0.0
12525,12525,TARGET_1,TARGET_4,MODE_S,UF11,163.6053625343619,-125.73732377589279,0.0
12526,12526,TARGET_1,TARGET_4,MODE_S,UF11,163.6016605355826,-125.73911961858711,0.0
12527,12527,TARGET_1,TARGET_4,MODE_S,UF11,163.59679046362737,-125.74034700975142,0.0
12528,12528,TARGET_1,TARGET_4,MODE_S,UF11,163.59169294313207,-125.74206333064792,0.0
12529,12529,TARGET_1,TARGET_4,MODE_S,UF11,163.58659556944144,-125.7437797585074,0.0
12530,12530,TARGET_1,TARGET_4,MODE_S,UF11,163.58312158655,-125.74508706548366,0.0
12531,12531,TARGET_1,TARGET_4,MODE_S,UF11,163.57802447150414,-125.7468036775036,0.0
12532,12532,TARGET_1,TARGET_4,MODE_S,UF11,163.57234327660655,-125.74823611477733,0.0
12533,12533,TARGET_1,TARGET_4,MODE_S,UF11,163.56864225455928,-125.75003256693228,0.0
12534,12534,TARGET_1,TARGET_4,MODE_S,UF11,163.5643571197588,-125.75154481659357,0.0
12535,12535,TARGET_1,TARGET_4,MODE_S,UF11,163.55867626329095,-125.75297753824177,0.0
12536,12536,TARGET_1,TARGET_4,MODE_S,UF11,163.5543913504006,-125.75448995720555,0.0
12537,12537,TARGET_1,TARGET_4,MODE_S,UF11,163.54987937935022,-125.75649145711088,0.0
12538,12538,TARGET_1,TARGET_4,MODE_S,UF11,163.5450103702342,-125.75771975412951,0.0
12539,12539,TARGET_1,TARGET_4,MODE_S,UF11,163.53991433591983,-125.75943715986817,0.0
12540,12540,TARGET_1,TARGET_4,MODE_S,UF11,163.53540285821904,-125.76143897344055,0.0
12541,12541,TARGET_1,TARGET_4,MODE_S,UF11,163.53134559771715,-125.76246276257433,0.0
12542,12542,TARGET_1,TARGET_4,MODE_S,UF11,163.52624996923277,-125.76418045962511,0.0
12543,12543,TARGET_1,TARGET_4,MODE_S,UF11,163.5211544877298,-125.76589826372775,0.0
12544,12544,TARGET_1,TARGET_4,MODE_S,UF11,163.51687054857672,-125.7674113682832,0.0
12545,12545,TARGET_1,TARGET_4,MODE_S,UF11,163.51177534355136,-125.76912937160304,0.0
12546,12546,TARGET_1,TARGET_4,MODE_S,UF11,163.50668028554676,-125.77084748199437,0.0
12547,12547,TARGET_1,TARGET_4,MODE_S,UF11,163.5018121550951,-125.77207653101745,0.0
12548,12548,TARGET_1,TARGET_4,MODE_S,UF11,163.49730193798308,-125.77407915981105,0.0
12549,12549,TARGET_1,TARGET_4,MODE_S,UF11,163.49220730358982,-125.77579757654699,0.0
12550,12550,TARGET_1,TARGET_4,MODE_S,UF11,163.48733947618084,-125.77702688176592,0.0
12551,12551,TARGET_1,TARGET_4,MODE_S,UF11,163.48224509407743,-125.77874549507754,0.0
12552,12552,TARGET_1,TARGET_4,MODE_S,UF11,163.47854680354848,-125.78054362775175,0.0
12553,12553,TARGET_1,TARGET_4,MODE_S,UF11,163.47286801790688,-125.78197810901229,0.0
12554,12554,TARGET_1,TARGET_4,MODE_S,UF11,163.46777405959867,-125.78369702876275,0.0
12555,12555,TARGET_1,TARGET_4,MODE_S,UF11,163.46349146216104,-125.78521109381425,0.0
12556,12556,TARGET_1,TARGET_4,MODE_S,UF11,163.4583977805974,-125.78693021291545,0.0
12557,12557,TARGET_1,TARGET_4,MODE_S,UF11,163.45411542692952,-125.78844444952672,0.0
12558,12558,TARGET_1,TARGET_4,MODE_S,UF11,163.44902202215835,-125.7901637680021,0.0
12559,12559,TARGET_1,TARGET_4,MODE_S,UF11,163.4433439238197,-125.791598842616,0.0
12560,12560,TARGET_1,TARGET_4,MODE_S,UF11,163.43906192217327,-125.79311334101743,0.0
12561,12561,TARGET_1,TARGET_4,MODE_S,UF11,163.4337426910367,-125.79532236639638,0.0
12562,12562,TARGET_1,TARGET_4,MODE_S,UF11,163.4288760592815,-125.79655269286536,0.0
12563,12563,TARGET_1,TARGET_4,MODE_S,UF11,163.42378334869136,-125.79827252956197,0.0
12564,12564,TARGET_1,TARGET_4,MODE_S,UF11,163.41950185029938,-125.79978738409672,0.0
12565,12565,TARGET_1,TARGET_4,MODE_S,UF11,163.41499439769908,-125.80179178615408,0.0
12566,12566,TARGET_1,TARGET_4,MODE_S,UF11,163.40931713032768,-125.80322756361521,0.0
12567,12567,TARGET_1,TARGET_4,MODE_S,UF11,163.40422499127737,-125.80494781418695,0.0
12568,12568,TARGET_1,TARGET_4,MODE_S,UF11,163.39994399631843,-125.8064630249411,0.0
12569,12569,TARGET_1,TARGET_4,MODE_S,UF11,163.39404115511678,-125.80838863699005,0.0
12570,12570,TARGET_1,TARGET_4,MODE_S,UF11,163.38976041967868,-125.80990403233444,0.0
12571,12571,TARGET_1,TARGET_4,MODE_S,UF11,163.38466885237423,-125.81162469688353,0.0
12572,12572,TARGET_1,TARGET_4,MODE_S,UF11,163.37899228787032,-125.8130610825063,0.0
12573,12573,TARGET_1,TARGET_4,MODE_S,UF11,163.37471190487224,-125.8145767398582,0.0
12574,12574,TARGET_1,TARGET_4,MODE_S,UF11,163.37020592813124,-125.81658209941565,0.0
12575,12575,TARGET_1,TARGET_4,MODE_S,UF11,163.3651149327787,-125.81830317804423,0.0
12576,12576,TARGET_1,TARGET_4,MODE_S,UF11,163.3594388457551,-125.81973996765875,0.0
12577,12577,TARGET_1,TARGET_4,MODE_S,UF11,163.35434812088718,-125.82146125813983,0.0
12578,12578,TARGET_1,TARGET_4,MODE_S,UF11,163.34925754346114,-125.82318265590625,0.0
12579,12579,TARGET_1,TARGET_4,MODE_S,UF11,163.34416711349078,-125.8249041609649,0.0
12580,12580,TARGET_1,TARGET_4,MODE_S,UF11,163.33988762393588,-125.82642045178103,0.0
12581,12581,TARGET_1,TARGET_4,MODE_S,UF11,163.3339866959721,-125.82834749298671,0.0
12582,12582,TARGET_1,TARGET_4,MODE_S,UF11,163.3297074662169,-125.82986396853057,0.0
12583,12583,TARGET_1,TARGET_4,MODE_S,UF11,163.32403220591883,-125.83130147137608,0.0
12584,12584,TARGET_1,TARGET_4,MODE_S,UF11,163.31952789853392,-125.83330791455553,0.0
12585,12585,TARGET_1,TARGET_4,MODE_S,UF11,163.31443833599036,-125.83503004856361,0.0
12586,12586,TARGET_1,TARGET_4,MODE_S,UF11,163.3087634451991,-125.83646786533619,0.0
12587,12587,TARGET_1,TARGET_4,MODE_S,UF11,163.30367415340052,-125.83819021134155,0.0
12588,12588,TARGET_1,TARGET_4,MODE_S,UF11,163.29858500917882,-125.83991266470112,0.0
12589,12589,TARGET_1,TARGET_4,MODE_S,UF11,163.29408156145772,-125.84191965806129,0.0
12590,12590,TARGET_1,TARGET_4,MODE_S,UF11,163.28840716352155,-125.84335789351053,0.0
12591,12591,TARGET_1,TARGET_4,MODE_S,UF11,163.28331846211358,-125.8450806689742,0.0
12592,12592,TARGET_1,TARGET_4,MODE_S,UF11,163.27904049509843,-125.84659805357977,0.0
12593,12593,TARGET_1,TARGET_4,MODE_S,UF11,163.2731415022079,-125.8485265420542,0.0
12594,12594,TARGET_1,TARGET_4,MODE_S,UF11,163.2680532437378,-125.85024963968434,0.0
12595,12595,TARGET_1,TARGET_4,MODE_S,UF11,163.26296513294125,-125.85197284471715,0.0
12596,12596,TARGET_1,TARGET_4,MODE_S,UF11,163.2578771698321,-125.85369615715955,0.0
12597,12597,TARGET_1,TARGET_4,MODE_S,UF11,163.2527893544242,-125.85541957701848,0.0
12598,12598,TARGET_1,TARGET_4,MODE_S,UF11,163.24711592245663,-125.85685864546627,0.0
12599,12599,TARGET_1,TARGET_4,MODE_S,UF11,163.24202837811103,-125.85858227749874,0.0
12600,12600,TARGET_1,TARGET_4,MODE_S,UF11,163.23752679454563,-125.86059048116357,0.0
12601,12601,TARGET_1,TARGET_4,MODE_S,UF11,163.23243957008054,-125.86231433075778,0.0
12602,12602,TARGET_1,TARGET_4,MODE_S,UF11,163.22676663157918,-125.86375381825201,0.0
12603,12603,TARGET_1,TARGET_4,MODE_S,UF11,163.22167967828292,-125.86547788007815,0.0
12604,12604,TARGET_1,TARGET_4,MODE_S,UF11,163.21659287278365,-125.86720204936995,0.0
12605,12605,TARGET_1,TARGET_4,MODE_S,UF11,163.21128179448866,-125.86941649853931,0.0
12606,12606,TARGET_1,TARGET_4,MODE_S,UF11,163.2056093643843,-125.87085641950115,0.0
12607,12607,TARGET_1,TARGET_4,MODE_S,UF11,163.20052301999525,-125.87258092620544,0.0
12608,12608,TARGET_1,TARGET_4,MODE_S,UF11,163.19543682346026,-125.87430554040424,0.0
12609,12609,TARGET_1,TARGET_4,MODE_S,UF11,163.19035077479305,-125.8760302621045,0.0
12610,12610,TARGET_1,TARGET_4,MODE_S,UF11,163.18467881820283,-125.87747059764705,0.0
12611,12611,TARGET_1,TARGET_4,MODE_S,UF11,163.17936887057752,-125.87968581408285,0.0
12612,12612,TARGET_1,TARGET_4,MODE_S,UF11,163.1742832832429,-125.88141087330837,0.0
12613,12613,TARGET_1,TARGET_4,MODE_S,UF11,163.16919784383325,-125.88313604006414,0.0
12614,12614,TARGET_1,TARGET_4,MODE_S,UF11,163.16352639606686,-125.88457680933598,0.0
12615,12615,TARGET_1,TARGET_4,MODE_S,UF11,163.15844122815096,-125.88630218850449,0.0
12616,12616,TARGET_1,TARGET_4,MODE_S,UF11,163.15335620820062,-125.88802767522478,0.0
12617,12617,TARGET_1,TARGET_4,MODE_S,UF11,163.1482713362296,-125.88975326950374,0.0
12618,12618,TARGET_1,TARGET_4,MODE_S,UF11,163.14318661225175,-125.89147897134832,0.0
12619,12619,TARGET_1,TARGET_4,MODE_S,UF11,163.13729192615648,-125.89341068804895,0.0
12620,12620,TARGET_1,TARGET_4,MODE_S,UF11,163.13139742551095,-125.89534254435095,0.0
12621,12621,TARGET_1,TARGET_4,MODE_S,UF11,163.12631318092127,-125.897068598913,0.0
12622,12622,TARGET_1,TARGET_4,MODE_S,UF11,163.12122908438374,-125.8987947610706,0.0
12623,12623,TARGET_1,TARGET_4,MODE_S,UF11,163.11555875820062,-125.9002364984288,0.0
12624,12624,TARGET_1,TARGET_4,MODE_S,UF11,163.10966491290452,-125.90216885879182,0.0
12625,12625,TARGET_1,TARGET_4,MODE_S,UF11,163.1051676833079,-125.90417989450786,0.0
12626,12626,TARGET_1,TARGET_4,MODE_S,UF11,163.10008419679005,-125.90590650211206,0.0
12627,12627,TARGET_1,TARGET_4,MODE_S,UF11,163.09441438013747,-125.90734867363034,0.0
12628,12628,TARGET_1,TARGET_4,MODE_S,UF11,163.08852121777304,-125.90928154153087,0.0
12629,12629,TARGET_1,TARGET_4,MODE_S,UF11,163.08343816893242,-125.91100848439022,0.0
12630,12630,TARGET_1,TARGET_4,MODE_S,UF11,163.07835526825747,-125.91273553490348,0.0
12631,12631,TARGET_1,TARGET_4,MODE_S,UF11,163.07246262321542,-125.9146687878101,0.0
12632,12632,TARGET_1,TARGET_4,MODE_S,UF11,163.06738003659717,-125.91639606865411,0.0
12633,12633,TARGET_1,TARGET_4,MODE_S,UF11,163.06229759818788,-125.91812345717386,0.0
12634,12634,TARGET_1,TARGET_4,MODE_S,UF11,163.0564054706223,-125.92005709516657,0.0
12635,12635,TARGET_1,TARGET_4,MODE_S,UF11,163.05132334636235,-125.92178471406433,0.0
12636,12636,TARGET_1,TARGET_4,MODE_S,UF11,163.04543157046749,-125.92371861451052,0.0
12637,12637,TARGET_1,TARGET_4,MODE_S,UF11,163.03976303037246,-125.92516188881247,0.0
12638,12638,TARGET_1,TARGET_4,MODE_S,UF11,163.03387157888392,-125.92709604842686,0.0
12639,12639,TARGET_1,TARGET_4,MODE_S,UF11,163.02959980629282,-125.92861790527121,0.0
12640,12640,TARGET_1,TARGET_4,MODE_S,UF11,163.02429549303378,-125.93083689398401,0.0
12641,12641,TARGET_1,TARGET_4,MODE_S,UF11,163.01862746324423,-125.93228060291862,0.0
12642,12642,TARGET_1,TARGET_4,MODE_S,UF11,163.01273669563372,-125.93421527056712,0.0
12643,12643,TARGET_1,TARGET_4,MODE_S,UF11,163.00765578646912,-125.93594379363682,0.0
12644,12644,TARGET_1,TARGET_4,MODE_S,UF11,163.00176537080816,-125.93787872388715,0.0
12645,12645,TARGET_1,TARGET_4,MODE_S,UF11,162.99668477610214,-125.9396074774954,0.0
12646,12646,TARGET_1,TARGET_4,MODE_S,UF11,162.99079471246222,-125.94154267038496,0.0
12647,12647,TARGET_1,TARGET_4,MODE_S,UF11,162.98512745032906,-125.94298704834614,0.0
12648,12648,TARGET_1,TARGET_4,MODE_S,UF11,162.98004729413964,-125.94471613766842,0.0
12649,12649,TARGET_1,TARGET_4,MODE_S,UF11,162.9747447551307,-125.94693632491219,0.0
12650,12650,TARGET_1,TARGET_4,MODE_S,UF11,162.96885539574734,-125.94887204319225,0.0
12651,12651,TARGET_1,TARGET_4,MODE_S,UF11,162.9637757447955,-125.95060148860968,0.0
12652,12652,TARGET_1,TARGET_4,MODE_S,UF11,162.95729962477898,-125.9522528482015,0.0
12653,12653,TARGET_1,TARGET_4,MODE_S,UF11,162.9522202641007,-125.95398252164674,0.0
12654,12654,TARGET_1,TARGET_4,MODE_S,UF11,162.94633158190462,-125.95591876215774,0.0
12655,12655,TARGET_1,TARGET_4,MODE_S,UF11,162.9412525359984,-125.95764866630444,0.0
12656,12656,TARGET_1,TARGET_4,MODE_S,UF11,162.93536420617838,-125.95958516964315,0.0
12657,12657,TARGET_1,TARGET_4,MODE_S,UF11,162.9288888227008,-125.9612371742596,0.0
12658,12658,TARGET_1,TARGET_4,MODE_S,UF11,162.92381023349535,-125.96296742939948,0.0
12659,12659,TARGET_1,TARGET_4,MODE_S,UF11,162.9185097065401,-125.96518897692089,0.0
12660,12660,TARGET_1,TARGET_4,MODE_S,UF11,162.91343145670953,-125.96691946548006,0.0
12661,12661,TARGET_1,TARGET_4,MODE_S,UF11,162.9075440180718,-125.96885663459608,0.0
12662,12662,TARGET_1,TARGET_4,MODE_S,UF11,162.90246608323645,-125.97058735397088,0.0
12663,12663,TARGET_1,TARGET_4,MODE_S,UF11,162.89599160200353,-125.9722401295425,0.0
12664,12664,TARGET_1,TARGET_4,MODE_S,UF11,162.89010467490039,-125.97417769835849,0.0
